spreadsheetId,accountId,month,folder_id,currentPeriodTotalCost
1M28kRB_06XWqgbSipW2MkV7miRDOUrWASWAjVhWZyBM,0701 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,434.59
1M28kRB_06XWqgbSipW2MkV7miRDOUrWASWAjVhWZyBM,0701 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,434.59
1M28kRB_06XWqgbSipW2MkV7miRDOUrWASWAjVhWZyBM,0701 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,434.59
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1E6cyr5PjJcbImstN3rGT0oP7Mdvv_RjWcYKNVWlUYrI,1952 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1806.06
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1-H1Xp7GAvi-vLcoOySv95Fp837hXjhNHo2aO2R_FpUE,2847 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,832.48
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
1EdMpUMXgLehbBz2xk49L8KGNeM2mooIqglhXnSCrVWs,2493 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,66
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
19ILaHHZwB0fRlwD8uHTv1Wl71PMlvR3J37O1mHQZjFE,1239 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,1095.9
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Jan 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Feb 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Mar 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Apr 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,May 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Jun 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Jul 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Aug 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Sep 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Oct 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Nov 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
1GkGVUk-mjBjUXIsKB_cL5OZsk1uyOAXLvXjT1fQlcMY,5976 ,Dec 2021,1RNCQNNf8L6C28UcoHB0aHNiShNjQXQ2X,232.03
